SSC_CODE_2016,A25_34_SOLSE_T_06_10,A25_34_SOLSE_T_11,A25_34_SOLSE_T_12,A25_34_SOLSE_T_13,A25_34_SOLSE_T_14,A25_34_SOLSE_T_15,A25_34_SOLSE_T_16,A25_34_SOLSE_T_YNS,A25_34_SOLSE_T_T,A25_34_L_PinE_NS_B00,A25_34_L_PinE_NS_00_05,A25_34_L_PinE_NS_06_10,A25_34_L_PinE_NS_11,A25_34_L_PinE_NS_12,A25_34_L_PinE_NS_13,A25_34_L_PinE_NS_14,A25_34_L_PinE_NS_15,A25_34_L_PinE_NS_16,A25_34_L_PinE_NS_YNS,A25_34_L_PinE_NS_T,A25_34_T_B00,A25_34_T_00_05,A25_34_T_06_10,A25_34_T_11,A25_34_T_12,A25_34_T_13,A25_34_T_14,A25_34_T_15,A25_34_T_16,A25_34_T_YNS,A25_34_T_T,A35_44_SEO_B00,A35_44_SEO_00_05,A35_44_SEO_06_10,A35_44_SEO_11,A35_44_SEO_12,A35_44_SEO_13,A35_44_SEO_14,A35_44_SEO_15,A35_44_SEO_16,A35_44_SEO_YNS,A35_44_SEO_T,A35_44_SOLSE_VWW_B00,A35_44_SOLSE_VWW_00_05,A35_44_SOLSE_VWW_06_10,A35_44_SOLSE_VWW_11,A35_44_SOLSE_VWW_12,A35_44_SOLSE_VWW_13,A35_44_SOLSE_VWW_14,A35_44_SOLSE_VWW_15,A35_44_SOLSE_VWW_16,A35_44_SOLSE_VWW_YNS,A35_44_SOLSE_VWW_T,A35_44_SOLSE_NWNAA_B00,A35_44_SOLSE_NWNAA_00_05,A35_44_SOLSE_NWNAA_06_10,A35_44_SOLSE_NWNAA_11,A35_44_SOLSE_NWNAA_12,A35_44_SOLSE_NWNAA_13,A35_44_SOLSE_NWNAA_14,A35_44_SOLSE_NWNAA_15,A35_44_SOLSE_NWNAA_16,A35_44_SOLSE_NWNAA_YNS,A35_44_SOLSE_NWNAA_T,A35_44_SOLSE_PinE_NS_B00,A35_44_SOLSE_PinE_NS_00_05,A35_44_SOLSE_PinE_NS_06_10,A35_44_SOLSE_PinE_NS_11,A35_44_SOLSE_PinE_NS_12,A35_44_SOLSE_PinE_NS_13,A35_44_SOLSE_PinE_NS_14,A35_44_SOLSE_PinE_NS_15,A35_44_SOLSE_PinE_NS_16,A35_44_SOLSE_PinE_NS_YNS,A35_44_SOLSE_PinE_NS_T,A35_44_SOLSE_T_B00,A35_44_SOLSE_T_00_05,A35_44_SOLSE_T_06_10,A35_44_SOLSE_T_11,A35_44_SOLSE_T_12,A35_44_SOLSE_T_13,A35_44_SOLSE_T_14,A35_44_SOLSE_T_15,A35_44_SOLSE_T_16,A35_44_SOLSE_T_YNS,A35_44_SOLSE_T_T,A35_44_L_PinE_NS_B00,A35_44_L_PinE_NS_00_05,A35_44_L_PinE_NS_06_10,A35_44_L_PinE_NS_11,A35_44_L_PinE_NS_12,A35_44_L_PinE_NS_13,A35_44_L_PinE_NS_14,A35_44_L_PinE_NS_15,A35_44_L_PinE_NS_16,A35_44_L_PinE_NS_YNS,A35_44_L_PinE_NS_T,A35_44_T_B00,A35_44_T_00_05,A35_44_T_06_10,A35_44_T_11,A35_44_T_12,A35_44_T_13,A35_44_T_14,A35_44_T_15,A35_44_T_16,A35_44_T_YNS,A35_44_T_T,A45_54_SEO_B00,A45_54_SEO_00_05,A45_54_SEO_06_10,A45_54_SEO_11,A45_54_SEO_12,A45_54_SEO_13,A45_54_SEO_14,A45_54_SEO_15,A45_54_SEO_16,A45_54_SEO_YNS,A45_54_SEO_T,A45_54_SOLSE_VWW_B00,A45_54_SOLSE_VWW_00_05,A45_54_SOLSE_VWW_06_10,A45_54_SOLSE_VWW_11,A45_54_SOLSE_VWW_12,A45_54_SOLSE_VWW_13,A45_54_SOLSE_VWW_14,A45_54_SOLSE_VWW_15,A45_54_SOLSE_VWW_16,A45_54_SOLSE_VWW_YNS,A45_54_SOLSE_VWW_T,A45_54_SOLSE_NWNAA_B00,A45_54_SOLSE_NWNAA_00_05,A45_54_SOLSE_NWNAA_06_10,A45_54_SOLSE_NWNAA_11,A45_54_SOLSE_NWNAA_12,A45_54_SOLSE_NWNAA_13,A45_54_SOLSE_NWNAA_14,A45_54_SOLSE_NWNAA_15,A45_54_SOLSE_NWNAA_16,A45_54_SOLSE_NWNAA_YNS,A45_54_SOLSE_NWNAA_T,A45_54_SOLSE_PinE_NS_B00,A45_54_SOLSE_PinE_NS_00_05,A45_54_SOLSE_PinE_NS_06_10,A45_54_SOLSE_PinE_NS_11,A45_54_SOLSE_PinE_NS_12,A45_54_SOLSE_PinE_NS_13,A45_54_SOLSE_PinE_NS_14,A45_54_SOLSE_PinE_NS_15,A45_54_SOLSE_PinE_NS_16,A45_54_SOLSE_PinE_NS_YNS,A45_54_SOLSE_PinE_NS_T,A45_54_SOLSE_T_B00,A45_54_SOLSE_T_00_05,A45_54_SOLSE_T_06_10,A45_54_SOLSE_T_11,A45_54_SOLSE_T_12,A45_54_SOLSE_T_13,A45_54_SOLSE_T_14,A45_54_SOLSE_T_15,A45_54_SOLSE_T_16,A45_54_SOLSE_T_YNS,A45_54_SOLSE_T_T,A45_54_L_PinE_NS_B00,A45_54_L_PinE_NS_00_05,A45_54_L_PinE_NS_06_10,A45_54_L_PinE_NS_11,A45_54_L_PinE_NS_12,A45_54_L_PinE_NS_13,A45_54_L_PinE_NS_14,A45_54_L_PinE_NS_15,A45_54_L_PinE_NS_16,A45_54_L_PinE_NS_YNS,A45_54_L_PinE_NS_T,A45_54_T_B00,A45_54_T_00_05,A45_54_T_06_10,A45_54_T_11,A45_54_T_12,A45_54_T_13,A45_54_T_14,A45_54_T_15,A45_54_T_16,A45_54_T_YNS,A45_54_T_T,A55_64_SEO_B00,A55_64_SEO_00_05,A55_64_SEO_06_10,A55_64_SEO_11,A55_64_SEO_12,A55_64_SEO_13,A55_64_SEO_14,A55_64_SEO_15,A55_64_SEO_16,A55_64_SEO_YNS,A55_64_SEO_T,A55_64_SOLSE_VWW_B00,A55_64_SOLSE_VWW_00_05,A55_64_SOLSE_VWW_06_10,A55_64_SOLSE_VWW_11
SSC50001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50002,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,6,0,0,0,4,0,0,0,11,17,8,3,0,0,3,0,0,0,0,36,3,0,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,23,11,7,0,0,4,0,0,0,0,48,19,3,7,0,0,0,0,0,0,0,36,9,3,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,27,9,7,0,0,0,0,0,0,0,46,32,8,0,0,0,0,0,0,0,0,41,0,0,0,0
SSC50003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
SSC50004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
SSC50005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50006,7,0,0,10,4,3,5,3,38,0,0,0,0,0,0,0,0,0,0,0,10,3,8,0,0,10,7,3,6,3,52,8,3,3,0,3,0,0,0,0,0,19,3,0,3,0,4,0,0,3,0,0,16,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,3,0,0,22,0,0,0,0,0,0,0,0,0,0,0,11,3,8,0,6,3,0,4,0,0,36,36,4,0,0,3,0,0,0,0,0,45,3,0,4,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,39,4,3,0,3,0,0,0,0,0,53,57,4,3,0,0,0,0,0,0,0,64,4,0,0,0
SSC50007,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50008,110,20,17,23,9,18,9,13,338,0,0,0,0,0,0,0,0,0,0,0,114,49,134,24,24,23,20,15,9,10,428,80,11,27,3,4,0,0,0,0,3,135,126,50,64,9,6,3,6,4,0,9,283,27,14,28,5,3,5,0,4,0,0,82,0,0,0,0,0,0,0,0,0,0,3,154,64,87,15,11,9,6,15,0,9,364,0,0,0,0,0,0,0,0,0,0,0,238,72,117,19,17,13,6,15,0,7,503,199,16,15,3,0,0,0,3,0,10,247,189,21,37,3,3,3,5,0,0,0,260,74,12,12,3,3,0,0,3,0,3,109,0,3,0,0,0,0,0,0,0,0,4,267,33,47,3,5,4,5,3,0,3,375,0,0,0,0,0,0,0,0,0,0,0,460,52,66,11,9,6,5,6,3,14,627,232,5,6,4,0,0,4,0,0,8,256,158,10,10,0
SSC50009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50010,14,0,6,9,6,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,16,4,29,5,6,11,12,0,3,0,87,40,6,15,0,3,0,0,3,3,0,70,13,5,6,3,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,5,9,4,0,0,0,3,0,0,48,0,0,0,0,0,0,0,0,0,0,0,56,17,22,4,5,3,0,3,6,0,121,79,11,6,4,0,0,0,0,0,3,110,19,4,3,3,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,17,4,6,3,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,97,12,19,5,0,0,0,0,0,6,142,76,0,3,0,0,0,0,0,0,0,79,21,0,4,0
SSC50011,93,8,17,15,12,10,9,5,216,0,0,0,0,0,0,0,0,0,0,5,148,95,239,45,62,50,24,16,22,20,729,73,40,129,48,71,32,15,10,11,14,438,14,18,73,12,25,9,10,11,3,3,177,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,18,70,12,25,7,10,13,3,3,177,0,0,0,0,0,0,0,0,0,0,0,82,59,204,60,93,40,22,22,12,14,616,94,65,142,23,26,4,7,3,0,12,376,17,15,32,8,4,0,6,5,0,0,81,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,19,15,36,3,4,0,6,5,0,0,88,0,0,0,0,0,0,0,0,0,0,0,108,79,184,31,29,11,6,5,0,9,460,91,10,25,0,3,3,0,4,0,3,146,11,3,5,0
SSC50012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,9,0,3,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,3,0,0,0,0,0,0,0,16,18,0,0,3,0,0,0,0,0,3,23,0,0,0,0
SSC50014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0
SSC50015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,0,0,0,0,0,0,0,9,13,0,4,0,0,0,0,0,0,4,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,4,0,0,0,0,0,0,4,20,7,4,0,0,0,0,0,0,0,0,12,0,0,0,0
SSC50017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0
SSC50018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,0,8,0,0,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,3,0,0,0,0,13,8,0,3,0,0,0,0,0,0,0,13,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,9,0,3,0,0,0,0,0,0,0,16,5,0,0,0,0,0,0,0,0,0,5,4,0,0,0
SSC50020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50022,53,6,11,12,15,26,14,0,209,0,0,0,0,0,0,0,0,0,0,0,80,51,81,19,24,26,25,30,16,8,345,76,29,24,4,14,8,10,0,0,3,167,76,33,57,17,18,14,19,12,4,0,249,0,0,4,0,0,3,0,5,0,4,16,0,0,0,0,0,0,0,0,0,0,0,76,33,55,17,18,17,19,17,7,0,262,0,0,0,0,0,0,0,0,0,0,0,149,66,80,23,32,20,25,19,7,9,434,201,31,26,4,8,3,6,4,0,0,289,76,22,21,3,3,0,5,3,0,0,135,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,73,21,21,3,7,0,5,3,0,0,143,0,0,0,0,0,0,0,0,0,0,0,277,55,49,11,13,7,10,10,0,3,430,227,20,7,3,0,0,0,5,0,3,270,102,7,4,0
SSC50023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0
SSC50024,28,3,8,12,8,6,3,4,109,0,0,0,0,0,0,0,0,0,0,0,53,29,40,8,12,16,15,6,3,3,194,60,17,14,0,3,3,3,0,0,0,105,63,26,27,14,4,11,8,3,0,0,160,0,3,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,66,26,27,14,4,11,8,4,0,0,164,0,0,0,0,0,0,0,0,0,0,0,126,44,45,13,6,9,12,8,0,0,267,102,11,19,0,0,3,3,0,0,0,155,71,11,22,0,4,0,5,3,4,3,121,8,3,0,0,0,0,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,72,15,22,0,4,3,9,3,4,3,134,0,0,0,0,0,0,0,0,0,0,0,181,27,44,0,10,5,14,3,4,6,290,112,12,5,0,0,6,0,0,0,3,135,81,13,4,4
SSC50025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,7,4,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,9,3,3,0,0,0,0,0,0,0,13,15,8,3,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,8,4,0,0,0,0,0,0,0,26,19,0,0,0,0,0,0,0,0,0,18,0,0,0,0
SSC50026,117,22,41,42,31,22,14,4,344,0,0,0,0,0,0,0,0,0,3,3,103,67,152,38,59,60,40,30,12,15,568,113,26,25,0,4,0,4,3,0,5,184,30,34,122,13,30,25,17,15,3,6,288,3,0,11,3,0,0,0,0,0,0,19,0,0,0,0,0,0,3,0,0,0,4,39,34,129,10,26,32,21,16,3,9,317,3,0,0,0,0,0,0,0,0,0,3,152,53,159,17,35,32,31,19,4,13,498,334,21,27,4,3,0,3,4,0,13,412,43,14,29,10,5,8,3,3,0,0,114,3,0,10,3,0,3,0,0,0,0,19,4,0,0,0,0,0,0,0,0,0,4,49,14,34,10,11,8,3,0,0,0,136,3,0,0,0,0,0,0,0,0,0,3,387,43,67,13,11,8,5,5,0,15,550,429,19,14,0,5,0,8,0,0,15,488,74,7,14,0
