SSC_CODE_2016,I_4000more_1AW_OthNW,I_4000more_BNW,I_4000more_LFsta_NS,I_4000more_Tot,Part_inc_stated_BE_WFT,Part_inc_stated_BE_WPT,Part_inc_stated_BE_BAW,Part_inc_stated_1EFT_OthPT,Part_inc_stated_1EFT_OthAW,Part_inc_stated_1EFT_OthNW,Part_inc_stated_1EPT_OthAW,Part_inc_stated_1EPT_OthNW,Part_inc_stated_1AW_OthNW,Part_inc_stated_BNW,Part_inc_stated_LFsta_NS,Part_inc_stated_Tot,All_inc_NS_BE_WFT,All_inc_NS_BE_WPT,All_inc_NS_BE_BAW,All_inc_NS_1EFT_OthPT,All_inc_NS_1EFT_OthAW,All_inc_NS_1EFT_OthNW,All_inc_NS_1EPT_OthAW,All_inc_NS_1EPT_OthNW,All_inc_NS_1AW_OthNW,All_inc_NS_BNW,All_inc_NS_LFsta_NS,All_inc_NS_Tot,Tot_BE_WFT,Tot_BE_WPT,Tot_BE_BAW,Tot_1EFT_OthPT,Tot_1EFT_OthAW,Tot_1EFT_OthNW,Tot_1EPT_OthAW,Tot_1EPT_OthNW,Tot_1AW_OthNW,Tot_BNW,Tot_LFsta_NS,Tot_Tot
SSC50149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,3,0,7
SSC50152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC50153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC50154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,3,8
SSC50156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3
SSC50157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,8
SSC50158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5
SSC50159,0,0,0,54,9,0,3,5,5,6,0,0,0,5,52,87,0,0,0,0,0,0,0,0,0,0,0,0,108,8,12,138,15,140,8,16,12,27,54,531
SSC50160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5
SSC50161,0,0,0,12,0,0,0,0,0,0,0,6,0,0,10,14,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,21,0,13,3,8,0,5,10,70
SSC50162,0,0,0,9,0,3,0,0,0,0,0,0,0,0,13,18,0,0,0,0,0,0,0,0,0,0,0,0,16,8,0,15,0,8,4,3,0,0,13,68
SSC50163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,10
SSC50164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8
SSC50165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,10
SSC50166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3
SSC50167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,14
SSC50168,0,0,0,10,0,0,0,0,0,0,0,0,0,0,5,10,0,0,0,0,0,0,0,0,0,0,0,0,15,8,0,25,3,18,0,0,0,4,5,86
SSC50169,0,0,0,9,3,0,0,4,0,0,0,0,0,0,17,23,0,0,0,0,0,0,0,0,0,0,0,4,24,11,0,41,3,23,3,10,3,8,15,147
SSC50170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
SSC50171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
SSC50172,0,0,0,3,3,0,0,4,0,0,0,0,0,0,6,7,0,0,0,0,0,0,0,0,0,0,0,3,12,3,3,19,0,9,3,3,0,10,6,77
SSC50173,0,0,0,20,3,0,0,4,0,3,0,0,0,3,40,48,0,0,0,0,0,0,0,0,0,0,5,3,107,13,0,128,16,120,7,16,3,19,45,478
SSC50174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5
SSC50175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
SSC50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6
SSC50177,0,0,0,3,3,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,6,0,3,0,0,0,0,0,24
SSC50178,0,0,0,56,9,0,0,4,0,0,0,0,0,0,16,28,0,0,0,0,0,0,0,0,0,0,0,0,50,10,0,68,9,56,0,12,0,20,14,235
SSC50179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50180,0,0,0,16,8,3,0,4,0,0,0,0,0,0,28,47,0,0,0,0,0,0,0,0,0,0,4,4,30,20,3,76,0,41,3,16,3,18,32,232
SSC50181,0,0,0,27,0,0,0,3,0,3,0,0,0,0,16,19,0,0,0,0,0,0,0,0,0,0,0,0,18,5,0,35,3,22,0,8,3,6,18,115
SSC50182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4
SSC50183,0,0,0,23,6,0,0,6,0,3,0,0,0,3,45,62,0,0,0,0,0,0,0,0,0,0,0,0,77,23,4,126,14,61,8,31,3,20,47,415
SSC50184,0,0,0,47,7,0,0,0,0,4,0,0,0,0,12,25,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,44,9,16,0,5,3,0,13,131
SSC50185,0,0,0,5,3,0,0,0,0,0,0,0,0,3,6,16,0,0,0,0,0,0,0,0,0,0,4,6,22,0,0,17,3,21,4,3,3,13,11,92
SSC50186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50187,0,0,0,4,0,0,0,0,0,9,0,0,0,0,21,38,0,0,0,0,0,0,0,0,0,0,3,6,44,11,5,68,8,112,3,18,10,30,32,342
SSC50188,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,8,3,7,0,0,0,0,3,28
SSC50189,0,0,0,3,3,0,0,3,0,0,0,0,0,0,8,11,0,0,0,0,0,0,0,0,0,0,0,3,12,3,0,17,4,12,0,7,0,7,6,71
SSC50190,0,0,0,19,7,3,3,3,4,0,0,0,0,7,21,45,0,0,0,0,0,0,0,0,0,3,3,4,67,13,3,64,14,37,6,14,7,29,22,277
SSC50191,0,0,0,3,3,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,9,0,4,0,0,0,0,0,19
SSC50192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,3,0,0,0,0,0,5,0,22
SSC50193,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,4,3,0,0,0,0,0,21
SSC50194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9,0,3,0,0,0,0,0,13
SSC50196,0,0,0,3,5,0,0,0,0,0,0,0,0,0,3,14,0,0,0,0,0,0,0,0,0,0,0,0,17,4,0,19,3,12,0,3,0,3,3,66
SSC50197,0,0,0,10,3,0,0,6,0,0,0,0,0,0,17,32,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,42,7,22,0,8,9,15,18,128
SSC50198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3
SSC50199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4
SSC50200,0,0,0,69,9,0,0,10,0,0,0,0,0,3,26,49,0,0,0,0,0,3,0,0,0,0,3,9,65,3,0,90,8,79,3,8,10,16,30,297
SSC50201,0,5,0,247,18,3,0,15,0,10,0,3,0,8,100,157,0,0,0,0,0,0,0,0,0,0,0,3,206,45,3,314,28,198,7,64,15,88,100,1068
SSC50202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,6,0,0,0,0,0,0,0,16
SSC50204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,13
SSC50205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3
SSC50206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50207,0,0,0,58,11,6,3,28,3,10,0,4,0,5,66,136,0,0,4,5,0,0,0,0,0,0,0,13,127,27,13,184,17,136,16,28,7,38,64,649
SSC50208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,3
SSC50210,0,0,0,61,3,3,0,11,0,0,0,0,0,3,31,52,0,0,0,0,0,0,0,0,0,0,3,4,58,12,3,93,6,51,5,10,3,7,29,283
SSC50211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7
SSC50213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,5
SSC50214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,4
SSC50215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC50216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50217,0,0,0,7,0,0,0,3,0,0,0,0,0,0,10,16,0,0,0,0,0,0,0,0,0,0,0,3,11,7,0,44,0,24,0,0,0,7,10,110
SSC50218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3
SSC50220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50221,4,3,0,193,14,3,0,14,0,3,0,0,0,0,51,92,0,0,0,0,0,0,0,0,0,0,0,3,153,27,9,244,11,95,5,19,7,21,58,639
SSC50222,0,0,0,3,3,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,13,0,4,0,3,0,0,4,40
SSC50223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,10
SSC50224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SSC50225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50226,0,0,0,41,0,0,0,0,0,0,0,0,0,0,20,24,0,0,0,0,0,0,0,0,0,0,0,0,39,10,0,33,7,34,4,6,3,10,20,165
SSC50227,0,0,0,3,0,3,0,4,0,0,0,0,0,0,14,28,0,0,0,0,0,0,0,0,0,0,0,0,16,11,0,34,0,22,3,8,4,13,18,128
SSC50228,0,0,0,111,31,6,0,30,3,22,3,10,3,17,168,291,0,0,0,0,0,0,0,0,0,0,3,13,310,55,21,503,53,407,30,67,14,105,181,1757
SSC50229,6,0,0,125,14,3,0,26,3,24,0,4,8,6,197,292,0,0,0,0,0,3,0,0,3,4,4,19,350,62,12,628,79,537,19,94,46,98,206,2130
SSC50230,0,0,0,89,21,3,0,6,0,3,3,0,0,7,62,105,0,0,0,0,0,0,0,0,0,0,0,3,137,18,8,165,27,73,9,20,8,13,62,543
SSC50231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
SSC50232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,0,7,0,0,0,0,0,20
SSC50234,0,0,0,7,3,0,0,3,0,3,0,0,0,4,6,26,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,36,0,47,3,10,7,30,6,165
SSC50235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC50236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC50237,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,16,0,10,0,39,3,74
SSC50238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50239,0,0,0,14,3,0,0,6,0,5,0,3,0,9,35,62,0,0,0,0,0,0,0,0,0,4,4,13,69,16,3,103,16,139,6,31,9,71,41,499
SSC50240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8
SSC50241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,9
SSC50243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SSC50244,8,11,0,730,79,11,6,80,8,60,3,18,7,43,391,705,9,0,3,10,0,0,0,0,0,4,16,37,1136,184,37,1421,141,1165,54,245,64,339,412,5189
SSC50245,0,0,0,27,0,0,0,3,0,10,0,0,0,4,34,54,0,0,0,0,0,0,0,0,0,5,4,10,71,28,0,111,10,160,6,46,21,81,34,569
SSC50246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50247,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,15,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,9,3,11,3,0,0,0,7,48
SSC50248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50250,0,0,0,9,3,0,0,11,0,3,0,0,0,0,32,53,0,0,0,0,0,0,0,0,0,0,0,0,27,12,3,78,11,60,3,10,4,9,35,261
SSC50251,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,7,0,0,0,0,0,0,3,18
SSC50252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50254,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,3,0,0,0,0,0,0,0,3,10,6,0,19,0,11,3,3,0,3,0,59
SSC50255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3
SSC50256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,7,0,0,0,0,0,0,0,13
SSC50258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,4,15
SSC50259,0,0,0,31,3,0,0,3,0,0,0,3,0,0,18,29,0,0,0,0,0,0,0,0,0,0,0,4,29,5,3,58,4,38,3,10,3,10,19,170
SSC50260,0,0,0,11,5,0,0,12,3,3,0,0,0,5,27,48,0,0,0,0,0,0,0,0,0,0,0,3,42,16,3,104,11,96,15,22,8,44,31,394
SSC50261,0,5,0,286,13,7,0,19,3,14,0,0,0,10,80,141,0,0,0,0,0,0,0,0,0,0,0,0,171,36,9,388,31,183,11,52,12,48,80,1012
SSC50262,0,0,0,47,4,0,0,0,0,11,0,0,0,4,38,60,0,0,0,3,0,3,0,0,0,0,0,5,91,16,7,155,23,125,9,30,5,49,43,547
SSC50263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,7
SSC50264,0,0,0,15,5,0,0,0,0,0,0,5,0,0,9,20,0,0,0,0,0,0,0,0,0,0,0,0,19,0,3,31,4,14,0,7,3,8,9,102
SSC50265,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,4,0,11,0,0,0,8,0,34
SSC50266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,9
SSC50267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50268,0,3,0,150,14,10,6,19,6,11,0,0,0,3,99,171,0,0,0,0,0,0,0,0,0,3,3,7,268,52,10,411,32,202,13,27,15,49,104,1205
SSC50269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3
SSC50270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,9
SSC50271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,4,17
SSC50272,0,0,0,36,9,3,0,10,3,3,0,0,0,4,48,79,0,0,0,0,0,0,0,0,0,0,0,4,85,11,7,152,17,74,3,14,5,14,54,441
SSC50273,0,0,0,19,0,0,0,4,0,0,0,0,0,0,10,19,0,0,0,0,0,0,0,0,0,0,0,3,18,9,3,29,0,22,0,6,3,11,10,109
SSC50274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC50275,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,9,0,0,0,0,0,3,0,17
SSC50276,0,0,0,62,9,0,3,10,0,4,0,3,0,6,54,90,0,0,0,0,0,0,0,0,0,0,3,5,160,32,6,224,40,155,8,27,11,31,59,760
SSC50277,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,10,3,7,0,4,0,3,4,42
SSC50278,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,8,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,9,0,4,0,0,3,0,5,40
SSC50279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,3,0,3,0,0,0,0,0,15
SSC50280,0,0,0,15,0,0,0,4,0,0,0,0,4,0,6,21,0,0,0,0,0,0,0,0,0,0,0,0,33,5,0,49,3,42,0,9,4,11,6,154
SSC50281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SSC50282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SSC50283,0,0,0,3,3,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,3,0,0,0,0,3,19
SSC50284,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,9,0,0,0,0,0,13
SSC50285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
SSC50286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7
SSC50287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50289,0,0,0,21,3,0,0,3,0,3,3,3,0,0,26,40,0,0,0,0,0,0,0,0,0,0,0,0,39,15,0,73,5,36,3,10,8,12,28,230
SSC50290,0,0,0,10,7,0,0,0,0,0,0,0,0,0,21,31,0,0,0,0,0,0,0,0,0,0,0,0,23,10,0,35,3,18,0,3,3,6,21,118
SSC50291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC50292,0,4,0,180,4,3,0,4,0,4,0,0,4,3,44,73,0,0,0,0,0,0,0,0,0,0,0,3,89,18,6,166,10,97,3,28,7,37,49,501
SSC50293,0,12,0,480,20,3,0,23,0,13,0,6,0,10,89,170,0,0,3,3,0,4,0,0,0,0,3,13,157,42,3,320,21,229,3,43,6,47,92,966
SSC50294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,7,0,3,3,3,8,25
SSC50295,0,5,0,328,12,3,0,15,0,11,0,4,3,7,70,121,0,0,0,3,0,0,0,0,0,0,0,5,116,41,3,251,19,208,7,36,4,48,70,797
SSC50296,3,0,0,100,12,5,3,17,3,13,0,0,0,13,143,213,0,0,0,0,0,0,0,0,0,3,3,10,235,52,16,436,68,367,15,101,31,122,149,1580
SSC50297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4
SSC50298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50300,3,0,0,34,9,3,0,11,0,8,0,0,0,9,59,90,0,0,0,0,0,0,0,0,0,0,3,3,130,15,6,171,17,170,5,57,11,90,65,739
SSC50301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,5
SSC50302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50303,0,0,0,4,0,0,0,0,0,3,0,0,0,0,5,11,0,0,0,0,0,0,0,0,0,0,0,0,13,8,0,17,0,20,0,8,0,3,5,80
